SendID,SubscriberKey,EventDate,IsUnique
24,L1828,2023-06-13 17:38:00+0000,1
24,L3895,2023-12-21 17:23:00+0000,1
24,L1961,2024-01-10 14:54:00+0000,1
24,L3598,2023-09-22 23:22:00+0000,1
25,L1804,2023-06-19 20:53:00+0000,1
25,L2249,2023-03-14 08:33:00+0000,1
25,L2350,2023-04-17 00:05:00+0000,1
25,L2042,2023-04-12 16:55:00+0000,1
25,L860,2024-01-25 16:53:00+0000,1
25,L1846,2023-04-11 01:16:00+0000,1
25,L3594,2023-09-14 12:31:00+0000,1
25,L2383,2023-04-19 21:57:00+0000,1
25,L1502,2023-04-23 04:56:00+0000,1
25,L1652,2023-11-04 20:36:00+0000,1
25,L1837,2023-11-29 18:45:00+0000,1
25,L2546,2023-05-20 15:02:00+0000,1
25,L1798,2024-02-02 17:03:00+0000,1
25,L1028,2023-03-24 02:19:00+0000,1
25,L2458,2024-02-03 23:12:00+0000,1
25,L219,2023-10-19 14:29:00+0000,1
26,L134,2023-05-14 14:05:00+0000,1
26,L2422,2023-07-19 01:42:00+0000,1
26,L1635,2023-08-01 06:20:00+0000,1
26,L2412,2023-01-04 03:21:00+0000,1
26,L1460,2023-10-18 07:39:00+0000,1
26,L2948,2024-01-30 10:16:00+0000,1
26,L2771,2023-02-11 00:26:00+0000,1
26,L2890,2023-06-20 22:56:00+0000,1
26,L2863,2023-07-25 04:17:00+0000,1
26,L968,2023-12-12 15:31:00+0000,1
26,L2486,2023-12-12 07:15:00+0000,1
26,L533,2024-01-18 02:41:00+0000,1
26,L2244,2024-01-15 03:31:00+0000,1
26,L257,2023-07-10 22:00:00+0000,1
26,L466,2023-03-30 23:04:00+0000,1
26,L1132,2023-07-28 23:49:00+0000,1
26,L3716,2023-11-22 23:52:00+0000,1
26,L3641,2023-01-30 08:56:00+0000,1
26,L1785,2024-01-12 10:59:00+0000,1
26,L3423,2024-01-09 20:52:00+0000,1
26,L1683,2023-11-27 20:46:00+0000,1
26,L3407,2024-01-23 12:26:00+0000,1
27,L3257,2023-12-31 22:06:00+0000,1
27,L1609,2024-01-10 11:26:00+0000,1
27,L828,2023-12-16 07:48:00+0000,1
27,L3414,2023-09-12 22:24:00+0000,1
27,L2112,2023-10-31 15:38:00+0000,1
27,L1480,2023-01-11 16:18:00+0000,1
27,L3002,2023-01-11 13:09:00+0000,1
27,L3466,2023-09-26 05:22:00+0000,1
27,L3588,2024-01-15 08:58:00+0000,1
27,L1370,2023-06-28 12:26:00+0000,1
27,L1680,2023-10-15 22:20:00+0000,1
27,L1583,2023-10-08 05:21:00+0000,1
27,L3297,2023-04-24 04:30:00+0000,1
27,L3547,2023-01-04 08:32:00+0000,1
27,L1458,2023-08-26 16:17:00+0000,1
27,L2694,2023-10-17 10:48:00+0000,1
27,L723,2023-05-30 22:17:00+0000,1
27,L3112,2023-11-11 06:41:00+0000,1
27,L2101,2023-04-13 16:22:00+0000,1
27,L3987,2023-04-14 22:45:00+0000,1
27,L387,2023-11-08 06:50:00+0000,1
27,L1532,2023-10-11 14:57:00+0000,1
27,L2104,2023-02-04 03:55:00+0000,1
28,L2164,2023-06-17 19:31:00+0000,1
28,L157,2023-05-07 07:37:00+0000,1
28,L2515,2023-03-17 18:10:00+0000,1
28,L650,2023-11-10 18:09:00+0000,1
28,L640,2023-01-10 19:48:00+0000,1
28,L1661,2023-05-03 01:09:00+0000,1
28,L26,2023-02-02 15:40:00+0000,1
28,L566,2023-02-28 03:55:00+0000,1
28,L1866,2023-10-05 17:28:00+0000,1
28,L2068,2024-01-15 02:57:00+0000,1
28,L110,2023-07-09 01:28:00+0000,1
28,L997,2023-11-02 22:19:00+0000,1
28,L2923,2023-07-28 19:37:00+0000,1
28,L401,2023-08-04 14:16:00+0000,1
28,L3826,2023-07-26 20:28:00+0000,1
28,L711,2023-03-23 10:24:00+0000,1
28,L2021,2023-11-19 12:20:00+0000,1
29,L3701,2023-12-29 11:49:00+0000,1
29,L2634,2023-04-08 02:32:00+0000,1
29,L1276,2023-10-08 00:34:00+0000,1
29,L3136,2023-01-01 00:01:00+0000,1
29,L3032,2023-04-10 07:06:00+0000,1
29,L1545,2023-10-05 18:40:00+0000,1
29,L3330,2023-03-16 15:32:00+0000,1
29,L3508,2023-03-11 02:32:00+0000,1
29,L1899,2023-05-22 12:02:00+0000,1
29,L1788,2023-09-13 02:27:00+0000,1
29,L2960,2023-05-22 05:57:00+0000,1
29,L1507,2023-02-22 07:57:00+0000,1
29,L2318,2023-01-22 06:50:00+0000,1
29,L1279,2023-12-22 04:20:00+0000,1
29,L2645,2023-03-11 15:41:00+0000,1
29,L3946,2023-11-09 06:37:00+0000,1
29,L1070,2023-11-18 12:15:00+0000,1
30,L2663,2023-03-31 10:51:00+0000,1
30,L976,2023-01-17 05:53:00+0000,1
30,L3713,2024-01-31 06:14:00+0000,1
30,L3013,2023-10-01 11:35:00+0000,1
30,L3884,2023-09-30 18:17:00+0000,1
30,L93,2024-02-05 14:42:00+0000,1
30,L1612,2023-06-10 05:22:00+0000,1
30,L3630,2023-02-12 22:55:00+0000,1
30,L3312,2023-10-27 14:41:00+0000,1
30,L1509,2023-10-24 19:38:00+0000,1
30,L2300,2023-07-12 06:09:00+0000,1
30,L3589,2023-09-03 08:22:00+0000,1
30,L847,2024-01-26 23:10:00+0000,1
30,L2413,2023-02-15 11:45:00+0000,1
30,L3561,2023-10-07 23:55:00+0000,1
30,L1679,2023-08-14 22:57:00+0000,1
30,L3991,2023-07-31 13:28:00+0000,1
30,L112,2023-04-02 09:37:00+0000,1
30,L1562,2023-03-12 10:51:00+0000,1
30,L840,2023-03-03 11:31:00+0000,1
30,L1849,2023-01-05 16:16:00+0000,1
30,L191,2023-04-10 15:32:00+0000,1
30,L2653,2023-08-24 13:18:00+0000,1
30,L1198,2023-08-31 18:34:00+0000,1
30,L407,2023-05-19 20:29:00+0000,1
31,L1455,2023-11-27 02:17:00+0000,1
31,L3930,2023-02-23 14:35:00+0000,1
31,L1366,2023-07-31 00:46:00+0000,1
31,L851,2023-01-27 01:13:00+0000,1
31,L2169,2023-03-02 09:23:00+0000,1
31,L1833,2023-01-15 21:38:00+0000,1
31,L3538,2023-01-31 21:02:00+0000,1
31,L1327,2023-06-05 20:45:00+0000,1
31,L3767,2023-04-08 08:50:00+0000,1
31,L2136,2023-01-05 00:43:00+0000,1
31,L964,2023-09-28 14:18:00+0000,1
31,L1573,2023-03-25 09:26:00+0000,1
31,L3304,2023-06-22 20:55:00+0000,1
31,L3693,2023-03-21 10:48:00+0000,1
31,L3409,2023-02-05 09:28:00+0000,1
31,L2,2023-01-12 14:04:00+0000,1
31,L3301,2023-02-10 15:02:00+0000,1
31,L2426,2023-12-01 07:30:00+0000,1
31,L2598,2023-03-27 16:00:00+0000,1
31,L1420,2023-02-09 17:01:00+0000,1
31,L3406,2023-09-13 23:38:00+0000,1
31,L3236,2023-07-19 03:34:00+0000,1
31,L2532,2023-06-27 12:42:00+0000,1
31,L1081,2023-07-08 15:52:00+0000,1
32,L112,2024-02-02 05:06:00+0000,1
32,L3107,2023-05-04 23:27:00+0000,1
32,L1816,2023-06-28 05:25:00+0000,1
32,L689,2023-02-05 08:58:00+0000,1
32,L1345,2023-12-26 10:09:00+0000,1
32,L3896,2023-10-27 06:46:00+0000,1
32,L3859,2023-01-09 18:18:00+0000,1
32,L3366,2023-09-03 11:31:00+0000,1
32,L139,2023-03-18 16:07:00+0000,1
32,L2169,2023-04-05 10:01:00+0000,1
32,L3939,2023-10-03 13:59:00+0000,1
32,L3112,2023-09-26 10:38:00+0000,1
32,L1071,2023-12-04 01:58:00+0000,1
32,L1326,2023-09-26 09:46:00+0000,1
32,L538,2023-08-08 12:07:00+0000,1
32,L3482,2024-01-29 13:00:00+0000,1
32,L3821,2023-10-26 23:10:00+0000,1
32,L908,2023-11-09 09:23:00+0000,1
32,L1756,2023-11-20 23:27:00+0000,1
32,L3840,2023-09-11 15:00:00+0000,1
32,L84,2023-03-10 07:08:00+0000,1
32,L592,2023-06-12 10:53:00+0000,1
33,L1540,2023-06-01 10:31:00+0000,1
33,L2168,2024-01-28 18:36:00+0000,1
33,L3359,2023-06-27 18:06:00+0000,1
33,L1011,2023-09-23 06:13:00+0000,1
33,L191,2024-01-05 19:46:00+0000,1
33,L1173,2024-01-24 12:03:00+0000,1
33,L651,2023-04-02 18:59:00+0000,1
33,L2645,2023-10-11 00:10:00+0000,1
33,L954,2023-07-08 16:30:00+0000,1
33,L722,2023-07-24 07:41:00+0000,1
33,L1413,2023-09-26 19:28:00+0000,1
33,L249,2023-07-19 20:56:00+0000,1
33,L2082,2023-08-14 04:20:00+0000,1
33,L913,2023-01-14 10:03:00+0000,1
33,L23,2023-10-10 05:06:00+0000,1
33,L3918,2023-05-09 03:41:00+0000,1
33,L2126,2023-03-29 21:07:00+0000,1
33,L2458,2023-05-05 06:43:00+0000,1
34,L2278,2023-01-14 13:54:00+0000,1
34,L770,2024-01-02 01:49:00+0000,1
34,L1740,2023-01-15 19:31:00+0000,1
34,L3373,2023-10-04 17:33:00+0000,1
34,L1029,2023-06-09 05:32:00+0000,1
34,L2873,2023-10-17 22:28:00+0000,1
34,L2939,2023-12-08 23:27:00+0000,1
34,L1554,2023-11-22 15:06:00+0000,1
34,L101,2023-12-09 20:50:00+0000,1
34,L1965,2023-03-12 02:12:00+0000,1
34,L3491,2023-02-19 12:26:00+0000,1
34,L1833,2023-04-19 09:53:00+0000,1
34,L1698,2023-05-11 11:14:00+0000,1
34,L3323,2023-07-13 06:47:00+0000,1
34,L3877,2023-07-17 14:38:00+0000,1
34,L243,2024-01-24 09:19:00+0000,1
34,L1638,2023-05-09 19:29:00+0000,1
34,L3480,2023-10-03 16:46:00+0000,1
34,L2092,2024-01-27 17:42:00+0000,1
34,L1296,2023-06-08 14:21:00+0000,1
34,L1692,2023-11-13 09:47:00+0000,1
34,L3130,2023-08-04 05:58:00+0000,1
34,L3944,2023-08-28 12:28:00+0000,1
34,L3575,2023-11-20 14:42:00+0000,1
34,L1460,2023-08-28 23:12:00+0000,1
34,L2047,2023-09-10 12:57:00+0000,1
34,L1997,2023-07-23 02:17:00+0000,1
34,L2892,2023-12-29 08:29:00+0000,1
34,L1738,2023-08-07 03:06:00+0000,1
34,L3727,2023-02-05 02:04:00+0000,1
34,L2959,2023-05-28 14:49:00+0000,1
35,L110,2023-10-17 02:30:00+0000,1
35,L1420,2023-09-03 11:36:00+0000,1
35,L2122,2023-07-10 22:09:00+0000,1
35,L835,2023-08-27 15:41:00+0000,1
35,L1055,2023-09-11 11:24:00+0000,1
35,L3263,2023-06-13 01:48:00+0000,1
35,L731,2023-11-04 06:32:00+0000,1
35,L2220,2023-09-08 00:54:00+0000,1
35,L1820,2023-07-02 10:46:00+0000,1
35,L420,2023-07-29 20:30:00+0000,1
35,L1473,2023-10-24 11:29:00+0000,1
35,L2651,2023-12-17 13:44:00+0000,1
35,L3120,2023-04-12 04:25:00+0000,1
35,L1050,2023-03-13 21:33:00+0000,1
35,L2223,2023-05-21 02:31:00+0000,1
35,L1300,2023-02-02 17:45:00+0000,1
35,L1597,2023-04-21 03:13:00+0000,1
35,L1622,2023-08-11 06:33:00+0000,1
35,L32,2023-06-23 11:54:00+0000,1
35,L3535,2023-08-11 13:42:00+0000,1
35,L3656,2023-05-20 16:57:00+0000,1
35,L3599,2023-11-29 23:33:00+0000,1
36,L1756,2024-01-14 05:44:00+0000,1
36,L2101,2023-08-15 19:37:00+0000,1
36,L1801,2023-11-13 22:20:00+0000,1
36,L3351,2023-08-15 08:42:00+0000,1
36,L2484,2023-11-17 08:36:00+0000,1
36,L3154,2023-04-02 18:26:00+0000,1
36,L2070,2023-10-23 21:27:00+0000,1
36,L493,2023-12-30 17:38:00+0000,1
36,L1789,2023-10-28 18:49:00+0000,1
36,L2681,2023-04-19 10:19:00+0000,1
36,L1658,2023-03-16 19:22:00+0000,1
36,L1911,2023-09-15 19:59:00+0000,1
36,L3644,2023-01-18 19:29:00+0000,1
37,L1139,2023-01-02 12:12:00+0000,1
37,L3845,2023-09-29 09:29:00+0000,1
37,L791,2023-07-13 06:18:00+0000,1
37,L2180,2023-05-25 12:03:00+0000,1
37,L2968,2024-01-08 18:25:00+0000,1
37,L128,2023-02-03 03:15:00+0000,1
37,L2936,2023-06-11 14:53:00+0000,1
37,L470,2023-06-21 04:37:00+0000,1
37,L3373,2023-09-14 21:03:00+0000,1
37,L233,2023-01-03 09:15:00+0000,1
37,L1593,2023-04-01 16:10:00+0000,1
37,L498,2023-02-08 12:23:00+0000,1
37,L351,2023-03-20 19:33:00+0000,1
37,L3784,2023-04-23 20:50:00+0000,1
37,L2161,2023-12-28 01:53:00+0000,1
37,L42,2023-08-01 06:09:00+0000,1
37,L1687,2023-07-03 03:55:00+0000,1
37,L1289,2023-07-16 18:08:00+0000,1
37,L2926,2023-06-24 03:20:00+0000,1
37,L2072,2023-12-24 09:01:00+0000,1
37,L1410,2023-05-11 11:37:00+0000,1
37,L3041,2023-04-13 12:58:00+0000,1
37,L2292,2024-01-01 08:26:00+0000,1
38,L3386,2023-01-26 20:42:00+0000,1
38,L1115,2023-03-18 11:21:00+0000,1
38,L2480,2023-05-07 02:01:00+0000,1
38,L3028,2023-02-01 02:59:00+0000,1
38,L2863,2024-01-22 23:48:00+0000,1
38,L1334,2023-08-30 17:14:00+0000,1
38,L84,2023-12-10 19:22:00+0000,1
38,L1390,2023-12-26 15:14:00+0000,1
38,L1960,2023-07-11 04:01:00+0000,1
38,L3541,2023-06-22 17:08:00+0000,1
38,L372,2023-05-15 09:33:00+0000,1
38,L3674,2023-10-31 13:20:00+0000,1
38,L1879,2023-04-29 14:16:00+0000,1
38,L2124,2023-03-29 15:21:00+0000,1
38,L3296,2023-06-20 12:51:00+0000,1
38,L3536,2023-06-25 18:32:00+0000,1
38,L3341,2023-08-21 05:46:00+0000,1
38,L1141,2023-09-03 09:55:00+0000,1
38,L541,2023-02-10 21:42:00+0000,1
38,L2551,2023-08-12 23:27:00+0000,1
38,L2148,2023-08-27 11:50:00+0000,1
38,L3627,2023-05-26 16:23:00+0000,1
38,L3981,2023-11-03 04:31:00+0000,1
38,L825,2023-06-12 16:03:00+0000,1
39,L1444,2023-02-21 22:31:00+0000,1
39,L2597,2023-11-25 05:39:00+0000,1
39,L2955,2023-05-07 10:15:00+0000,1
39,L1645,2023-02-01 20:27:00+0000,1
39,L1147,2024-01-13 01:10:00+0000,1
39,L588,2023-01-04 21:21:00+0000,1
39,L2758,2023-12-01 12:30:00+0000,1
39,L3084,2023-05-14 05:42:00+0000,1
39,L487,2024-01-11 07:02:00+0000,1
39,L2129,2023-07-04 22:14:00+0000,1
39,L3352,2023-02-24 02:31:00+0000,1
39,L2281,2023-07-01 05:47:00+0000,1
39,L3866,2023-09-02 04:03:00+0000,1
39,L464,2023-11-24 00:54:00+0000,1
39,L1372,2023-10-15 10:46:00+0000,1
39,L482,2023-11-21 00:51:00+0000,1
39,L3497,2023-09-01 02:40:00+0000,1
39,L314,2023-10-07 02:43:00+0000,1
39,L1280,2023-11-27 11:14:00+0000,1
39,L3613,2023-04-20 10:06:00+0000,1
39,L1286,2023-02-08 23:57:00+0000,1
39,L456,2023-11-15 17:48:00+0000,1
39,L3444,2023-05-25 16:53:00+0000,1
39,L1132,2023-09-20 07:05:00+0000,1
39,L2062,2023-07-16 23:32:00+0000,1
39,L2895,2023-01-29 02:37:00+0000,1
39,L517,2023-09-10 12:03:00+0000,1
39,L2564,2023-05-03 21:29:00+0000,1
39,L2445,2023-03-07 18:24:00+0000,1
39,L1240,2023-10-01 19:10:00+0000,1
39,L1430,2023-06-17 17:15:00+0000,1
40,L3044,2023-05-28 18:32:00+0000,1
40,L983,2023-06-24 07:27:00+0000,1
40,L1423,2023-01-18 15:09:00+0000,1
40,L198,2024-02-02 19:29:00+0000,1
40,L530,2023-12-12 19:17:00+0000,1
40,L1719,2023-12-24 12:47:00+0000,1
40,L2953,2023-08-24 05:54:00+0000,1
40,L172,2023-01-05 08:22:00+0000,1
40,L2895,2023-06-23 02:31:00+0000,1
40,L1519,2024-01-09 07:06:00+0000,1
40,L3004,2023-12-16 02:57:00+0000,1
40,L2427,2023-04-27 13:45:00+0000,1
40,L3873,2023-11-06 18:37:00+0000,1
40,L1579,2023-02-21 08:37:00+0000,1
40,L1192,2023-11-16 07:24:00+0000,1
40,L1849,2023-01-05 14:58:00+0000,1
40,L3472,2024-01-13 14:21:00+0000,1
40,L3464,2023-02-03 12:58:00+0000,1
40,L3194,2023-01-11 05:24:00+0000,1
40,L710,2023-10-22 00:59:00+0000,1
40,L1078,2023-06-20 07:45:00+0000,1
40,L2848,2023-08-19 21:51:00+0000,1
40,L3805,2023-07-28 10:46:00+0000,1
40,L1130,2023-04-25 08:08:00+0000,1
40,L120,2023-12-10 05:17:00+0000,1
40,L2896,2023-01-11 10:12:00+0000,1
40,L357,2023-05-29 05:05:00+0000,1
40,L1795,2024-01-02 03:34:00+0000,1
40,L34,2023-12-18 10:22:00+0000,1
40,L3088,2023-02-12 11:09:00+0000,1
40,L2068,2023-10-01 11:13:00+0000,1
40,L2852,2023-06-27 10:41:00+0000,1
40,L1202,2023-04-22 05:57:00+0000,1
40,L414,2023-04-05 10:12:00+0000,1
40,L36,2023-09-23 03:43:00+0000,1
40,L3660,2023-02-28 05:15:00+0000,1
41,L697,2023-06-09 23:34:00+0000,1
41,L3632,2023-08-24 17:39:00+0000,1
41,L1688,2023-12-31 07:01:00+0000,1
41,L3410,2023-03-21 05:29:00+0000,1
41,L3633,2023-03-29 20:21:00+0000,1
41,L3006,2023-12-31 17:52:00+0000,1
41,L3295,2023-01-16 12:33:00+0000,1
41,L1488,2023-10-13 11:27:00+0000,1
41,L2147,2023-05-07 17:20:00+0000,1
41,L2234,2024-01-31 11:06:00+0000,1
41,L2019,2023-04-12 01:02:00+0000,1
41,L1877,2023-10-28 23:30:00+0000,1
41,L354,2024-01-25 17:17:00+0000,1
41,L3584,2023-06-18 05:06:00+0000,1
41,L2123,2023-10-22 20:32:00+0000,1
41,L445,2023-02-21 06:07:00+0000,1
41,L774,2023-09-13 10:52:00+0000,1
41,L320,2023-11-04 02:36:00+0000,1
41,L2145,2023-02-02 10:36:00+0000,1
41,L3899,2023-03-08 10:23:00+0000,1
41,L2152,2023-11-13 03:49:00+0000,1
41,L3178,2024-01-05 01:50:00+0000,1
41,L2966,2023-11-04 19:58:00+0000,1
41,L2565,2023-01-19 02:59:00+0000,1
41,L3462,2023-10-30 08:41:00+0000,1
42,L2957,2023-06-22 21:12:00+0000,1
42,L545,2023-01-27 05:56:00+0000,1
42,L3521,2023-05-16 17:10:00+0000,1
42,L700,2023-02-21 10:06:00+0000,1
42,L2699,2023-03-28 07:52:00+0000,1
42,L800,2023-05-24 10:41:00+0000,1
42,L1518,2024-01-19 07:17:00+0000,1
42,L3990,2023-12-18 02:44:00+0000,1
42,L3385,2023-02-04 15:54:00+0000,1
42,L2808,2023-01-22 21:06:00+0000,1
42,L275,2023-03-23 14:21:00+0000,1
42,L1354,2023-07-10 00:22:00+0000,1
42,L3182,2023-01-14 05:54:00+0000,1
42,L3443,2023-08-18 07:02:00+0000,1
42,L1170,2023-06-08 22:44:00+0000,1
42,L1808,2023-02-06 13:08:00+0000,1
42,L3960,2023-07-04 05:02:00+0000,1
42,L3374,2023-09-02 08:45:00+0000,1
42,L3157,2024-01-14 19:06:00+0000,1
42,L3396,2023-12-11 14:53:00+0000,1
42,L3636,2024-01-22 02:45:00+0000,1
42,L3246,2023-03-27 15:16:00+0000,1
42,L3529,2023-12-06 21:27:00+0000,1
42,L1090,2023-08-01 19:12:00+0000,1
42,L1892,2023-08-28 05:52:00+0000,1
42,L259,2023-03-21 23:46:00+0000,1
42,L3196,2023-06-20 17:28:00+0000,1
42,L2261,2023-05-14 18:42:00+0000,1
42,L1382,2023-07-05 23:48:00+0000,1
43,L2958,2023-04-17 21:38:00+0000,1
43,L1486,2023-06-27 13:36:00+0000,1
43,L2358,2023-02-02 09:02:00+0000,1
43,L178,2023-12-02 22:30:00+0000,1
43,L3593,2023-11-12 02:08:00+0000,1
43,L3891,2023-11-06 14:28:00+0000,1
43,L2331,2023-04-03 07:48:00+0000,1
43,L1230,2023-01-02 10:09:00+0000,1
43,L1636,2023-10-01 08:15:00+0000,1
43,L396,2023-08-26 23:45:00+0000,1
43,L2014,2023-02-20 19:06:00+0000,1
43,L2788,2023-01-22 00:45:00+0000,1
43,L1055,2023-11-24 08:48:00+0000,1
43,L2351,2023-07-06 10:15:00+0000,1
43,L56,2023-02-17 21:34:00+0000,1
43,L145,2023-02-22 23:48:00+0000,1
43,L1852,2023-08-18 09:23:00+0000,1
43,L488,2023-01-11 07:36:00+0000,1
43,L3105,2023-12-21 20:37:00+0000,1
43,L3743,2023-11-12 12:34:00+0000,1
43,L2687,2023-06-20 18:24:00+0000,1
43,L947,2023-10-17 13:08:00+0000,1
43,L579,2023-11-05 10:54:00+0000,1
43,L3759,2023-02-19 04:44:00+0000,1
43,L3498,2023-08-09 00:49:00+0000,1
43,L443,2024-01-27 10:54:00+0000,1
43,L568,2023-07-02 02:14:00+0000,1
43,L1103,2023-10-05 20:54:00+0000,1
43,L1896,2023-05-19 05:53:00+0000,1
43,L147,2023-09-15 05:03:00+0000,1
43,L2028,2023-06-12 19:26:00+0000,1
43,L2289,2023-12-22 00:51:00+0000,1
43,L675,2023-03-27 05:52:00+0000,1
43,L2620,2023-04-14 15:34:00+0000,1
44,L3841,2023-11-24 20:02:00+0000,1
44,L978,2023-10-30 03:59:00+0000,1
44,L2676,2023-09-24 16:47:00+0000,1
44,L3605,2023-09-16 09:29:00+0000,1
44,L1448,2023-04-28 17:28:00+0000,1
44,L2276,2023-06-15 11:39:00+0000,1
44,L521,2023-03-01 10:55:00+0000,1
44,L3025,2023-04-22 17:24:00+0000,1
44,L1811,2023-06-22 20:59:00+0000,1
44,L2002,2023-02-11 23:59:00+0000,1
44,L2737,2023-03-23 16:13:00+0000,1
44,L2330,2023-08-11 07:02:00+0000,1
44,L1516,2023-01-15 10:34:00+0000,1
44,L1362,2023-08-09 08:22:00+0000,1
44,L1647,2023-05-22 05:45:00+0000,1
44,L3295,2023-08-18 02:07:00+0000,1
44,L1695,2023-10-10 13:32:00+0000,1
44,L1691,2024-01-20 03:37:00+0000,1
44,L3623,2023-09-28 22:52:00+0000,1
44,L2722,2023-09-29 00:00:00+0000,1
44,L775,2023-06-10 07:43:00+0000,1
44,L3752,2024-01-17 15:40:00+0000,1
44,L569,2023-04-21 10:42:00+0000,1
44,L2113,2023-10-16 22:16:00+0000,1
44,L2953,2023-06-24 20:16:00+0000,1
44,L1565,2023-04-16 02:45:00+0000,1
44,L3542,2024-01-16 10:13:00+0000,1
44,L662,2023-09-04 20:41:00+0000,1
44,L1033,2024-01-17 19:23:00+0000,1
44,L1848,2023-10-17 17:50:00+0000,1
44,L1701,2023-05-31 21:35:00+0000,1
44,L2869,2023-02-15 20:58:00+0000,1
45,L1228,2023-01-06 09:50:00+0000,1
45,L3325,2023-10-06 15:56:00+0000,1
45,L3751,2023-12-30 10:49:00+0000,1
45,L2201,2023-10-11 23:08:00+0000,1
45,L288,2023-08-07 21:52:00+0000,1
45,L1974,2023-01-29 07:50:00+0000,1
45,L2567,2023-03-27 21:15:00+0000,1
45,L707,2024-02-02 11:15:00+0000,1
45,L3720,2023-05-28 13:31:00+0000,1
45,L2553,2023-05-18 20:09:00+0000,1
45,L3807,2023-03-23 11:48:00+0000,1
45,L3514,2023-10-01 21:24:00+0000,1
45,L1965,2023-10-06 17:34:00+0000,1
45,L3450,2023-09-09 02:28:00+0000,1
45,L2885,2023-12-28 06:09:00+0000,1
45,L3762,2023-12-19 09:50:00+0000,1
45,L3126,2023-07-03 01:03:00+0000,1
45,L2932,2023-07-03 06:57:00+0000,1
45,L804,2023-04-07 03:28:00+0000,1
45,L3255,2023-01-08 17:19:00+0000,1
45,L2065,2023-04-28 08:45:00+0000,1
45,L2438,2024-01-13 00:38:00+0000,1
45,L900,2023-01-27 22:02:00+0000,1
45,L897,2024-01-23 11:55:00+0000,1
45,L2417,2023-04-12 09:30:00+0000,1
45,L2372,2023-02-11 22:49:00+0000,1
45,L3396,2023-05-19 02:18:00+0000,1
45,L1529,2023-06-03 04:12:00+0000,1
45,L295,2023-11-02 14:54:00+0000,1
45,L869,2023-01-03 16:35:00+0000,1
46,L3167,2023-03-13 21:17:00+0000,1
46,L3697,2023-11-04 18:28:00+0000,1
46,L1162,2023-02-05 08:30:00+0000,1
46,L2294,2023-08-28 10:24:00+0000,1
46,L2198,2023-09-28 09:12:00+0000,1
46,L2604,2023-08-28 18:11:00+0000,1
46,L433,2023-09-12 16:09:00+0000,1
46,L1,2023-06-15 08:20:00+0000,1
46,L2491,2023-03-20 00:50:00+0000,1
46,L627,2023-03-07 23:38:00+0000,1
46,L228,2023-01-25 22:55:00+0000,1
46,L7,2023-04-02 21:35:00+0000,1
46,L1678,2023-01-25 02:16:00+0000,1
46,L2652,2023-04-11 00:34:00+0000,1
46,L3362,2023-03-03 01:06:00+0000,1
46,L1858,2024-01-16 13:17:00+0000,1
46,L97,2023-04-17 20:28:00+0000,1
46,L3824,2023-12-28 03:52:00+0000,1
46,L851,2023-03-26 00:55:00+0000,1
46,L3168,2023-11-05 02:56:00+0000,1
46,L2918,2023-07-17 17:34:00+0000,1
46,L332,2023-12-24 20:55:00+0000,1
46,L3853,2023-03-27 13:12:00+0000,1
46,L1385,2023-06-22 16:34:00+0000,1
46,L882,2023-08-27 21:22:00+0000,1
46,L3045,2023-01-08 04:56:00+0000,1
46,L349,2023-05-04 07:40:00+0000,1
46,L2530,2023-12-07 23:05:00+0000,1
46,L2177,2023-04-01 01:38:00+0000,1
46,L3143,2023-07-01 14:06:00+0000,1
46,L70,2023-01-14 11:17:00+0000,1
46,L784,2023-06-04 21:42:00+0000,1
47,L918,2023-04-08 19:27:00+0000,1
47,L2073,2023-05-02 23:03:00+0000,1
47,L1644,2023-12-12 15:50:00+0000,1
47,L2468,2023-07-12 17:51:00+0000,1
47,L2893,2023-11-21 14:58:00+0000,1
47,L2556,2023-07-26 21:07:00+0000,1
47,L1910,2023-12-23 22:05:00+0000,1
47,L2052,2023-09-01 22:18:00+0000,1
47,L1166,2023-11-10 04:55:00+0000,1
47,L2178,2023-11-10 19:21:00+0000,1
47,L23,2023-06-25 21:32:00+0000,1
47,L1516,2023-02-04 04:03:00+0000,1
47,L2824,2023-06-28 14:20:00+0000,1
48,L2739,2023-04-25 22:22:00+0000,1
48,L3994,2023-10-27 07:45:00+0000,1
48,L2256,2023-01-29 22:10:00+0000,1
48,L370,2023-03-23 22:42:00+0000,1
48,L2920,2023-09-07 11:28:00+0000,1
48,L704,2023-11-17 07:32:00+0000,1
48,L68,2023-01-28 21:10:00+0000,1
48,L3641,2023-11-22 06:34:00+0000,1
48,L2727,2023-10-04 05:14:00+0000,1
48,L3091,2024-02-04 11:05:00+0000,1
48,L2734,2023-02-08 10:54:00+0000,1
48,L89,2023-08-09 07:24:00+0000,1
48,L2914,2023-08-12 04:50:00+0000,1
48,L2168,2023-06-02 05:46:00+0000,1
48,L2452,2023-01-05 23:45:00+0000,1
48,L294,2023-06-13 23:26:00+0000,1
48,L3497,2023-12-03 01:22:00+0000,1
48,L667,2024-01-05 08:30:00+0000,1
48,L3346,2023-12-01 10:23:00+0000,1
48,L3738,2023-07-20 12:47:00+0000,1
48,L1247,2023-02-21 10:23:00+0000,1
48,L1356,2023-04-07 15:36:00+0000,1
48,L3610,2023-06-03 16:55:00+0000,1
48,L3009,2023-11-25 07:42:00+0000,1
